MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	7	M 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	6	M 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	5	M 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	4	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	3	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	2	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	1	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	0.5	S 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	27	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	25	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	23	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	21	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	19	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	17	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	16	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	15	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	13	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	11	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	10	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	17	BP	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	29	B 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	8	AP	ISM	M1	PH		7.8	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			29	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	27	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	25	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	23	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	21	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	19	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	16	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	15	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	13	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	11	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	10	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	9	M 	ISM	M1	PH		7.8	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	7	M 	ISM	M1	PH		7.9	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	5	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	3	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	2	M 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	1	M 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			27	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			25	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			23	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			21	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			19	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			17	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			15	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			13	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	0.5	S 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	27	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	25	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	23	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	21	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	19	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	17	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			11	M 	ISM	M1	PH		7.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			9	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			7	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			5	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			3	M 	ISM	M1	PH		8.4	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			2	M 	ISM	M1	PH		8.4	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			1	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	419971	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/25/16	12:18:00	30.5			0.5	M 	ISM	M1	PH		8.3	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	30	B 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	7	AP	ISM	M1	PH		8	SU	F01 						38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	0.5	S 	ISM	M1	PH		8.2	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	29	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	27	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	25	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	23	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	21	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	19	M 	ISM	M1	PH		7.4	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	16	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	15	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	14	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	13	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	12	M 	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	11	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	10	M 	ISM	M1	PH		7.6	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	9	M 	ISM	M1	PH		7.7	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	8	M 	ISM	M1	PH		8	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	6	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	5	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	3	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	2	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	1	M 	ISM	M1	PH		8.1	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	17	BP	ISM	M1	PH		7.5	SU	F01 						38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	17	BP	D	S1	PHEO		0.259	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	30	B 	D	S1	PHEO		0.305	UG/L	L01 	CBL	JJ				38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	7	AP	D	S1	PHEO		0.734	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	D	FS1	PHEO		0.36	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	D	FS2	PHEO		0.534	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	0.5	S 	D	FS1	PHEO		0.278	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	0.5	S 	D	FS2	PHEO		0.192	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	17	BP	D	S1	PHEO		0.555	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	29	B 	D	S1	PHEO		0.342	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	8	AP	D	S1	PHEO		1.581	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	0.5	S 	D	FS1	PHEO		0.231	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	12	BP	D	S1	PHEO		0.793	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	15	BP	D	S1	PHEO		0.972	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	29	B 	D	S1	PHEO		1.132	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	9	AP	D	S1	PHEO		2.243	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	0.5	S 	D	FS2	PHEO		0.712	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	29	B 	D	S1	PHEO	<	0.74	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	8	AP	D	S1	PHEO	<	0.74	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	0.5	S 	D	FS1	PHEO	<	0.74	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	0.5	S 	D	FS2	PHEO	<	0.74	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	0.5	S 	D	FS2	PN		0.215	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	0.5	S 	D	FS1	PN		0.225	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	8	AP	D	S1	PN		0.215	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	29	B 	D	S1	PN		0.0575	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	0.5	S 	D	FS2	PN		0.262	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	9	AP	D	S1	PN		0.221	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	29	B 	D	S1	PN		0.064	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	15	BP	D	S1	PN		0.067	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/16	12:00:00	30.5	9.5	10.5	12	BP	D	S1	PN		0.0789	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/16	13:34:00	30.5	10.5	13.5	0.5	S 	D	FS1	PN		0.263	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	8	AP	D	S1	PN		0.124	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	29	B 	D	S1	PN		0.0518	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	17	BP	D	S1	PN		0.0376	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	0.5	S 	D	FS2	PN		0.198	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	0.5	S 	D	FS1	PN		0.177	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	D	FS2	PN		0.216	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	D	FS1	PN		0.22	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	7	AP	D	S1	PN		0.155	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	30	B 	D	S1	PN		0.0678	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	17	BP	D	S1	PN		0.0666	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	17	BP	D	S1	PO4F		0.0481	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	30	B 	D	S1	PO4F		0.0693	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	7	AP	D	S1	PO4F		0.0089	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	D	FS1	PO4F		0.0078	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/16	11:40:00	31	8.5	15.5	0.5	S 	D	FS2	PO4F		0.008	MG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/16	12:01:00	30.5	9.5	15.5	0.5	S 	D	FS1	PO4F		0.0032	MG/L	L01 	CBL					38.13705	-76.22787
