MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	5	M 	ISM	M1	WTEMP		24.90000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	4	M 	ISM	M1	WTEMP		25.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	3	M 	ISM	M1	WTEMP		25.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	2	M 	ISM	M1	WTEMP		25.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	1	M 	ISM	M1	WTEMP		25.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	16	BP	ISM	M1	WTEMP		22.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	33	M 	ISM	M1	WTEMP		22.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	31	M 	ISM	M1	WTEMP		22.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	29	M 	ISM	M1	WTEMP		22.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	27	M 	ISM	M1	WTEMP		22.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	25	M 	ISM	M1	WTEMP		22.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	23	M 	ISM	M1	WTEMP		22.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	21	M 	ISM	M1	WTEMP		22.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	19	M 	ISM	M1	WTEMP		22.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	17	M 	ISM	M1	WTEMP		22.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	15	M 	ISM	M1	WTEMP		22.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	14	M 	ISM	M1	WTEMP		22.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	13	M 	ISM	M1	WTEMP		22.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	12	M 	ISM	M1	WTEMP		22.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	11	M 	ISM	M1	WTEMP		22.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	10	M 	ISM	M1	WTEMP		22.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	419925	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.1	6/27/2016	13:10:00	35	7.50	14.50	9	M 	ISM	M1	WTEMP		23.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	0.5	S 	ISM	M1	WTEMP		28.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	34	B 	ISM	M1	WTEMP		27.00000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	6	AP	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	9	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	8	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	7	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	5	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	3	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	2	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	1	M 	ISM	M1	WTEMP		28.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	18	BP	ISM	M1	WTEMP		27.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	31	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	29	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	27	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	25	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	0.5	S 	ISM	M1	WTEMP		28.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	31	M 	ISM	M1	WTEMP		27.00000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	29	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	27	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	25	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	23	M 	ISM	M1	WTEMP		27.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	21	M 	ISM	M1	WTEMP		27.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	20	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	19	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	17	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	16	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	15	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	14	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	13	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	12	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	11	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	10	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	23	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	21	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	19	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	17	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	15	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	13	M 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	10	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	9	M 	ISM	M1	WTEMP		27.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	7	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	5	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	4	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	2	M 	ISM	M1	WTEMP		28.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	1	M 	ISM	M1	WTEMP		28.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	11	BP	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	33	B 	ISM	M1	WTEMP		27.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421726	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/8/2016	13:04:00	34.5	4.50	9.50	3	AP	ISM	M1	WTEMP		27.90000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			0.5	M 	ISM	M1	WTEMP		30.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			1	M 	ISM	M1	WTEMP		30.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			2	M 	ISM	M1	WTEMP		30.00000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	0.5	S 	ISM	M1	WTEMP		26.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	32	M 	ISM	M1	WTEMP		22.90000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	31	M 	ISM	M1	WTEMP		23.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	29	M 	ISM	M1	WTEMP		23.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	27	M 	ISM	M1	WTEMP		23.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	26	M 	ISM	M1	WTEMP		23.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	25	M 	ISM	M1	WTEMP		23.70000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	23	M 	ISM	M1	WTEMP		23.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	21	M 	ISM	M1	WTEMP		23.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	19	M 	ISM	M1	WTEMP		24.00000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	17	M 	ISM	M1	WTEMP		24.00000	DEG C	F01 						38.31870	-76.29215
CB5.1	419968	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/11/2016	14:49:00	34	4.50	9.50	15	M 	ISM	M1	WTEMP		24.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			3	M 	ISM	M1	WTEMP		29.80000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			5	M 	ISM	M1	WTEMP		29.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			7	M 	ISM	M1	WTEMP		29.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			9	M 	ISM	M1	WTEMP		25.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			11	M 	ISM	M1	WTEMP		25.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			13	M 	ISM	M1	WTEMP		25.50000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			15	M 	ISM	M1	WTEMP		25.40000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			17	M 	ISM	M1	WTEMP		25.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			19	M 	ISM	M1	WTEMP		25.30000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			21	M 	ISM	M1	WTEMP		25.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			23	M 	ISM	M1	WTEMP		25.20000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			25	M 	ISM	M1	WTEMP		25.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			27	M 	ISM	M1	WTEMP		25.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			29	M 	ISM	M1	WTEMP		25.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			31	M 	ISM	M1	WTEMP		25.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	419969	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB5.1	7/25/2016	13:14:00	34.5			33	M 	ISM	M1	WTEMP		25.10000	DEG C	F01 						38.31870	-76.29215
CB5.1	421727	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.1	8/29/2016	12:49:00	35	7.50	16.50	33	M 	ISM	M1	WTEMP		27.00000	DEG C	F01 						38.31870	-76.29215
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/2016	12:00:00	30.5	9.50	10.50	12	BP	D	S1	CHLA		1.98300	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/2016	13:34:00	30.5	10.50	13.50	0.5	S 	D	FS1	CHLA		8.36600	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/2016	13:34:00	30.5	10.50	13.50	0.5	S 	D	FS2	CHLA		8.01000	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/2016	13:34:00	30.5	10.50	13.50	9	AP	D	S1	CHLA		5.60700	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/2016	13:34:00	30.5	10.50	13.50	29	B 	D	S1	CHLA		1.70900	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419970	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB5.2	7/11/2016	13:34:00	30.5	10.50	13.50	15	BP	D	S1	CHLA		1.49500	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/2016	12:01:00	30.5	9.50	15.50	0.5	S 	D	FS1	CHLA		8.54400	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/2016	12:01:00	30.5	9.50	15.50	0.5	S 	D	FS2	CHLA		8.33000	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/2016	12:01:00	30.5	9.50	15.50	8	AP	D	S1	CHLA		7.69000	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/2016	12:01:00	30.5	9.50	15.50	29	B 	D	S1	CHLA		0.85400	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421728	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/8/2016	12:01:00	30.5	9.50	15.50	17	BP	D	S1	CHLA		0.64100	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/2016	12:00:00	30.5	9.50	10.50	0.5	S 	D	FS1	CHLA		7.04900	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/2016	12:00:00	30.5	9.50	10.50	0.5	S 	D	FS2	CHLA		6.83500	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/2016	12:00:00	30.5	9.50	10.50	8	AP	D	S1	CHLA		7.04900	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/2016	12:00:00	30.5	9.50	10.50	29	B 	D	S1	CHLA		0.91500	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	0.5	S 	D	FS1	CHLA		7.20900	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	0.5	S 	D	FS2	CHLA		6.94200	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	7	AP	D	S1	CHLA		7.20900	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	30	B 	D	S1	CHLA		0.76300	UG/L	L01 	CBL	JJ				38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	17	BP	D	S1	CHLA		0.91500	UG/L	L01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	17	BP	D	S1	DIN		0.18000	MG/L	D01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	30	B 	D	S1	DIN		0.18200	MG/L	D01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	7	AP	D	S1	DIN		0.01280	MG/L	D01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	0.5	S 	D	FS2	DIN		0.02250	MG/L	D01 	CBL					38.13705	-76.22787
CB5.2	421729	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB5.2	8/29/2016	11:40:00	31	8.50	15.50	0.5	S 	D	FS1	DIN		0.01240	MG/L	D01 	CBL					38.13705	-76.22787
CB5.2	419927	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB5.2	6/27/2016	12:00:00	30.5	9.50	10.50	29	B 	D	S1	DIN		0.10400	MG/L	D01 	CBL					38.13705	-76.22787
